,reward,ma_reward,avg_q,avg_loss
0,2023.9038,2023.9038,,
1,1839.6959,2005.483,128.39236450195312,297.9892433166504
2,2431.3167,2048.0664,17.683921813964844,11.214275527000428
3,2396.5188,2082.9116,19.514551162719727,9.865080471038818
4,2024.4897,2077.0693,18.300460815429688,10.309002585411072
5,2061.109,2075.4731,18.491146087646484,10.456799120903016
6,2361.7078,2104.0967,19.156673431396484,10.357054443359376
7,2176.9478,2111.3818,19.33991050720215,10.027016131877899
8,2191.9258,2119.4363,20.642257690429688,10.56144169330597
9,1750.2886,2082.5215,20.162559509277344,10.628532881736755
10,2108.4807,2085.1174,19.514883041381836,10.338492217063903
11,2365.3232,2113.138,20.267257690429688,10.452004022598267
12,1926.1069,2094.4348,20.145559310913086,11.058794102668763
13,1981.2911,2083.1204,20.757875442504883,10.903938677310943
14,2309.5527,2105.7634,21.26064109802246,10.397010045051575
15,2758.3667,2171.0237,22.21036148071289,10.705630130767823
16,2212.3354,2175.1548,22.207836151123047,11.004856867790222
17,2375.5718,2195.1965,22.564672470092773,11.42186178445816
18,1980.1127,2173.6882,22.526765823364258,10.319982078075409
19,2469.708,2203.29,22.55908203125,11.097913203239441
20,2132.489,2196.21,23.060609817504883,10.779178910255432
21,1923.6761,2168.9565,23.416828155517578,10.576548657417298
22,2107.302,2162.791,23.1086483001709,11.547610087394714
23,2296.3647,2176.1484,23.15471076965332,11.037472801208496
24,2492.5647,2207.79,23.088926315307617,11.180592079162597
25,1698.6853,2156.8794,23.51158905029297,11.30722314119339
26,2253.1208,2166.5034,23.870758056640625,11.1353009223938
27,2350.3628,2184.8894,23.393674850463867,11.73315686225891
28,2509.9614,2217.3965,23.23834800720215,10.764355599880219
29,2490.7239,2244.729,23.407699584960938,10.612228889465332
30,2469.7175,2267.2278,23.320852279663086,10.661165716648101
31,2512.364,2291.7415,23.23000717163086,10.74613174676895
32,2773.4355,2339.9106,23.42514991760254,11.060640816688538
33,2340.1074,2339.9302,23.439218521118164,11.15693205833435
34,2202.1323,2326.1501,23.10539436340332,11.331366899013519
35,2739.784,2367.5137,23.064266204833984,10.830249910354615
36,2502.152,2380.9775,23.421422958374023,11.014549803733825
37,2367.724,2379.652,23.587106704711914,11.164679958820344
38,2307.7117,2372.458,23.635366439819336,11.809602437019349
39,2709.1677,2406.129,23.932321548461914,11.12739453792572
40,2694.7498,2434.9907,23.338851928710938,10.799038233757019
41,2161.9119,2407.6829,23.432302474975586,10.568013541698456
42,2545.376,2421.4521,23.593860626220703,11.258859305381774
43,2414.5325,2420.7603,23.229366302490234,11.875474395751953
44,2883.7659,2467.0605,23.381500244140625,10.893108487129211
45,3006.7917,2521.0337,23.617094039916992,10.876304631233216
46,2859.2427,2554.8545,23.55390167236328,11.107004013061523
47,2688.1868,2568.1875,23.54153060913086,11.529377007484436
48,2443.9346,2555.7622,24.001970291137695,10.953581862449646
49,2506.9814,2550.8843,24.382579803466797,11.31706226348877
50,2690.61,2564.857,24.38145637512207,11.382754838466644
51,3065.6125,2614.9324,24.324499130249023,11.123509268760682
52,2192.537,2572.6926,24.455236434936523,11.441787586212158
53,2243.52,2539.7754,23.815771102905273,11.077645049095153
54,2670.7783,2552.8757,23.8966007232666,11.113268070220947
55,2817.769,2579.365,24.056663513183594,11.265870616436004
56,2436.7502,2565.1035,24.426342010498047,11.153134591579438
57,2332.3267,2541.8257,24.094539642333984,12.442237076759339
58,3302.6619,2617.9092,24.20698356628418,11.081509017944336
59,2655.7612,2621.6943,24.371469497680664,10.902865662574769
60,2743.9875,2633.9236,25.54610824584961,10.78466181755066
61,2874.8477,2658.016,25.714069366455078,11.14434374332428
62,2432.5254,2635.4668,26.08035659790039,10.728665599822998
63,2500.9558,2622.0156,26.33773422241211,11.19037820339203
64,2820.1726,2641.8313,26.478668212890625,11.288015661239625
65,2643.1572,2641.9639,26.65778923034668,10.25213683128357
66,2614.353,2639.2026,27.015174865722656,11.746279530525207
67,2536.9712,2628.9792,27.516555786132812,11.016623575687408
68,2275.3406,2593.6152,27.309860229492188,11.817162289619446
69,2905.9849,2624.852,26.952125549316406,10.636627166271209
70,2726.5603,2635.0227,27.626527786254883,11.270164003372193
71,2599.9717,2631.5173,27.788047790527344,11.0945703125
72,3035.5662,2671.922,27.857030868530273,11.491239533424377
73,2675.5825,2672.288,27.89476776123047,10.80307896733284
74,2641.9646,2669.2559,28.23383140563965,10.51986216545105
75,2352.1248,2637.5427,29.053333282470703,11.033598265647889
76,2666.5188,2640.4402,29.37360382080078,11.120612483024598
77,2907.8108,2667.177,29.107097625732422,10.593284134864808
78,2791.3826,2679.5974,29.330217361450195,11.508800368309021
79,2893.9644,2701.0342,29.630220413208008,10.44759524345398
80,2586.7769,2689.6084,29.69449234008789,11.00046529531479
81,2997.7747,2720.4248,30.197446823120117,11.414591007232666
82,2641.3584,2712.518,30.40291404724121,11.206335802078247
83,3298.4348,2771.1096,30.157066345214844,11.260557770729065
84,2859.1958,2779.9182,30.043598175048828,10.647164607048035
85,2677.9917,2769.7253,30.352392196655273,10.524791746139526
86,3317.5923,2824.512,30.562313079833984,10.476566116809845
87,2745.2122,2816.582,30.728187561035156,10.906027503013611
88,2819.5642,2816.8804,31.695327758789062,10.27510750770569
89,2655.7434,2800.7666,32.11878967285156,10.586111481189727
90,2886.7456,2809.3645,33.314517974853516,10.934588236808777
91,2718.7861,2800.3066,34.03843307495117,10.734639658927918
92,2868.2046,2807.0964,35.04972839355469,10.013763444423676
93,2878.4055,2814.2273,35.25127410888672,10.539292550086975
94,2613.1482,2794.1191,34.767459869384766,11.335608055591583
95,2664.1475,2781.122,35.41516876220703,11.122706551551818
96,3375.2434,2840.5342,35.42680358886719,10.430269613265992
97,2773.9727,2833.878,34.38975524902344,10.563092894554138
98,2841.785,2834.6685,34.793094635009766,11.111502685546874
99,2717.572,2822.959,35.14335250854492,10.450820066928863
100,2775.1743,2818.1804,31.569091796875,10.231621313095093
101,3156.8323,2852.0454,31.355863571166992,11.074631938934326
102,3313.4375,2898.1846,31.678049087524414,10.130841817855835
103,3129.8198,2921.348,31.931392669677734,10.071530084609986
104,2775.1477,2906.728,32.0516242980957,11.036370387077332
105,3351.287,2951.1838,31.604007720947266,10.09297048330307
106,2963.6038,2952.4258,31.846050262451172,10.470769619941711
107,2878.428,2945.026,32.269996643066406,9.936118607521058
108,2842.388,2934.762,32.16022872924805,10.657379083633423
109,3145.4224,2955.828,32.43623733520508,10.035812191963196
110,3116.0024,2971.8455,34.70960235595703,10.008256416320801
111,3432.8884,3017.9497,36.38041305541992,10.750745620727539
112,3366.8506,3052.8398,36.1234130859375,10.252324504852295
113,3234.8713,3071.043,36.505279541015625,9.76324887752533
114,2950.403,3058.979,36.5905876159668,9.888999893665314
115,3077.6008,3060.841,36.38276672363281,9.989998626708985
116,3077.6006,3062.5168,37.036399841308594,10.650411648750305
117,3135.295,3069.7947,37.024078369140625,10.241683044433593
118,3014.5952,3064.2747,33.04486846923828,10.047884628772735
119,3138.833,3071.7305,33.107460021972656,9.96661063671112
120,3436.4897,3108.2063,33.24314880371094,10.135804033279419
121,3033.7979,3100.7654,33.55418395996094,11.200531826019287
122,3350.043,3125.693,33.64875793457031,10.137548279762267
123,3158.014,3128.9253,34.12348556518555,10.14872262954712
124,3102.8132,3126.314,33.9985466003418,10.309407839775085
125,2992.4373,3112.926,34.183616638183594,9.635989758968353
126,3345.251,3136.1584,34.589637756347656,10.124268491268158
127,3084.189,3130.9614,34.3575325012207,9.53482480287552
128,3392.0642,3157.0718,37.10432052612305,10.474400012493133
129,3386.0503,3179.9695,40.684654235839844,10.19917022228241
130,3294.195,3191.3918,39.0962028503418,9.491285636425019
131,3006.212,3172.8738,39.59021759033203,10.145022687911988
132,2897.5723,3145.3438,39.90404510498047,10.628911263942719
133,3110.6594,3141.8752,38.12609100341797,9.44664255619049
134,3034.3748,3131.1252,38.883392333984375,10.580497682094574
135,3282.2688,3146.2395,39.51005172729492,9.933945462703704
136,2933.0093,3124.9165,40.82877731323242,9.868443527221679
137,2832.7522,3095.7,40.299007415771484,10.02850439310074
138,3017.5974,3087.8896,40.5552978515625,10.457449793815613
139,3007.983,3079.899,39.25562286376953,9.915302577018737
140,3386.0537,3110.5144,40.5694580078125,9.56329659461975
141,3297.2368,3129.1865,41.55342483520508,9.507379598617554
142,3066.2566,3122.8936,41.594993591308594,10.300471646785736
143,3397.476,3150.3516,41.515621185302734,9.799600874185563
144,3039.8088,3139.2974,41.86082077026367,9.617637293338776
145,3320.067,3157.374,41.529022216796875,9.896577396392821
146,2989.3577,3140.5723,42.0194091796875,9.85530068397522
147,3327.2332,3159.2383,40.239234924316406,9.585887365341186
148,3279.7976,3171.2942,41.07774353027344,9.652345085144043
149,3310.435,3185.2083,41.0218620300293,10.09068594455719
150,3212.0168,3187.889,42.76664352416992,9.620663254261016
151,3186.8315,3187.783,42.7955322265625,10.407565014362335
152,3310.439,3200.0486,43.257083892822266,9.490746779441833
153,3408.2344,3220.8672,42.50682830810547,9.575493469238282
154,2891.575,3187.9377,42.566776275634766,9.524091720581055
155,3154.42,3184.5857,40.82081985473633,9.420074348449708
156,3332.022,3199.329,40.821109771728516,8.998473637104034
157,2945.5986,3173.9558,41.05276870727539,9.46843035697937
158,3452.0442,3201.7644,42.73288345336914,9.614263846874238
159,3396.8325,3221.2712,43.40205383300781,9.39884904384613
160,3193.417,3218.4858,43.31947326660156,10.19799834728241
161,3150.7961,3211.7168,41.94894027709961,8.933034081459045
162,3030.79,3193.624,41.517066955566406,9.655259494781495
163,3220.4495,3196.3064,41.70853805541992,10.727596294879913
164,2983.404,3175.016,40.917781829833984,9.382661266326904
165,3285.832,3186.0977,40.78636169433594,9.772863881587982
166,3236.0298,3191.0908,42.309844970703125,9.72874156475067
167,2945.64,3166.5457,41.27524948120117,10.271915276050567
168,3318.2585,3181.717,41.80879592895508,10.339900937080383
169,3447.8684,3208.332,40.80455780029297,9.31377022743225
170,3236.631,3211.1619,41.64152526855469,9.50124406337738
171,3458.0674,3235.8523,42.13709259033203,9.89195396900177
172,3218.6428,3234.1313,41.21489715576172,9.92055697441101
173,3626.686,3273.3867,41.11643981933594,9.344106936454773
174,3319.4863,3277.9966,39.368804931640625,9.39649052619934
175,3645.888,3314.7856,39.74022674560547,9.680793843269349
176,2898.7915,3273.186,40.82799530029297,9.439377064704894
177,3322.4177,3278.1091,40.93695068359375,8.908373155593871
178,3400.5056,3290.3486,40.687583923339844,9.469041199684144
179,3202.4036,3281.5542,41.2239990234375,9.386869215965271
180,3485.6873,3301.9673,41.3796272277832,9.968426539301872
181,3284.065,3300.177,41.39030456542969,9.077786221504212
182,3030.1936,3273.1785,43.879337310791016,9.16550951719284
183,3270.8271,3272.9434,42.89179229736328,9.613811864852906
184,3243.2441,3269.9734,42.649070739746094,9.911892256736756
185,3412.4578,3284.222,44.138023376464844,9.890424244403839
186,3113.0378,3267.1033,43.671531677246094,9.61264229774475
187,2819.5913,3222.352,38.72024154663086,9.355202951431274
188,3477.272,3247.844,38.43528747558594,9.921628291606902
189,3342.8784,3257.3474,41.53620147705078,8.908824064731597
190,3515.1147,3283.124,42.95231628417969,9.727871670722962
191,3248.6367,3279.6753,41.33286666870117,9.484878325462342
192,3377.044,3289.412,40.9407958984375,9.666491899490357
193,3361.4404,3296.6147,41.58475112915039,9.1870361328125
194,3390.8464,3306.0378,42.07293701171875,9.444213001728057
195,3461.6348,3321.5977,41.907711029052734,9.65160091638565
196,3165.1814,3305.9558,41.6500244140625,9.490599739551545
197,3300.8525,3305.4453,42.06034469604492,9.327454955577851
198,2951.0461,3270.0054,46.84583282470703,9.331310036182403
199,3446.7087,3287.6755,47.02206802368164,9.61347694158554
200,3107.6516,3269.673,44.66947555541992,9.209927411079407
201,3324.2212,3275.128,43.29637145996094,9.362696740627289
202,3421.4556,3289.7605,42.91688919067383,9.159579815864562
203,3375.2598,3298.3103,43.13204574584961,9.061070959568024
204,3547.4622,3323.2256,43.19121551513672,9.290143971443177
205,3383.6465,3329.2676,42.68000030517578,8.867735064029693
206,3206.6365,3317.0044,43.42906188964844,9.114075348377227
207,3272.626,3312.5667,42.28633499145508,8.957395281791687
208,3446.0688,3325.9167,42.504539489746094,9.596209502220153
209,3496.4495,3342.97,41.73051834106445,9.512311236858368
210,3429.235,3351.5964,42.59645462036133,9.483512068986892
211,3455.0676,3361.9436,43.012813568115234,9.124456212520599
212,3254.087,3351.158,47.30742263793945,9.319584825038909
213,3365.0476,3352.5469,46.97214126586914,9.630820844173432
214,3436.472,3360.9392,46.11275863647461,9.114530177116395
215,3645.8884,3389.434,46.12276840209961,9.556483646631241
216,3411.8882,3391.6792,46.589935302734375,9.281786570549011
217,3176.609,3370.172,46.90465545654297,8.991654169559478
218,3308.6191,3364.0166,45.49306106567383,9.77318220615387
219,3623.0964,3389.9243,47.94157409667969,9.184124619960786
220,3210.2273,3371.9546,47.88164138793945,9.123936166763306
221,3404.679,3375.227,47.80434799194336,9.38841299533844
222,3273.8184,3365.0862,48.6414794921875,9.309288949966431
223,3439.4717,3372.5247,49.85021209716797,9.471054499149323
224,3387.8533,3374.0576,49.50298309326172,8.871609477996826
225,3336.858,3370.3376,50.93035888671875,8.955179903507233
226,3233.639,3356.6675,49.1858024597168,9.018201742172241
227,3067.3865,3327.7393,48.355350494384766,8.898777623176574
228,3096.244,3304.5898,52.145851135253906,9.096707015037536
229,3318.1978,3305.9507,53.041046142578125,8.969016857147217
230,3068.6567,3282.2212,53.09413146972656,9.491446149349212
231,3407.685,3294.7676,45.587249755859375,9.35273145198822
232,3561.8877,3321.4795,46.13605499267578,9.333726918697357
233,3438.857,3333.2173,46.4846076965332,9.535619132518768
234,3489.2708,3348.8225,45.857295989990234,9.514245491027832
235,3229.4207,3336.8823,45.783180236816406,9.566113340854645
236,3357.8857,3338.9827,46.259090423583984,8.976502695083617
237,3399.8804,3345.0723,46.21559143066406,8.745781660079956
238,3363.86,3346.951,43.17433547973633,9.02302317738533
239,3481.4507,3360.401,43.778648376464844,9.023202986717225
240,3261.2405,3350.4846,45.161888122558594,9.473831851482391
241,3396.239,3355.06,43.373687744140625,9.285958056449891
242,3354.2637,3354.9802,45.05858612060547,8.771270322799683
243,3389.0203,3358.3843,43.33760070800781,8.95539012670517
244,3206.6414,3343.2097,44.208168029785156,8.805848643779754
245,3603.3208,3369.2207,44.85152816772461,9.494112491607666
246,3318.8284,3364.1814,44.06963348388672,9.05908151626587
